Site Name,UYM,UYM,UYM,UYM,UYM,UYM,UYM
Isco Quantity,Flow Rate,Min/Max,Flow Rate,Min/Max,Flow Rate,Volume,Sample Event
Label,Min Flow,Min/Max,Max Flow,Min/Max,Avg Flow,Total Volume,Sample Event
Units,gpm,Date/Time,gpm,Date/Time,gpm,gal,SU
Resolution,0.1,N/A,0.1,N/A,0.1,0.1,0.1
Significant Digits,0,N/A,0,N/A,0,0,0
,,,,,,,
7/7/2022 2:00,33.284,2:40:00 AM,34.718,2:00:00 AM,33.631,2017.86,
7/7/2022 3:00,32.243,3:45:00 AM,33.448,3:00:00 AM,32.853,1971.2,
7/7/2022 4:00,31.703,4:50:00 AM,32.638,4:05:00 AM,32.063,1923.79,
7/7/2022 5:00,30.955,5:45:00 AM,31.703,5:00:00 AM,31.376,1882.56,
7/7/2022 6:00,30.235,6:45:00 AM,31.325,6:15:00 AM,30.624,1837.45,
7/7/2022 7:00,29.208,7:45:00 AM,30.591,7:00:00 AM,29.872,1792.3,
7/7/2022 8:00,29.341,8:05:00 AM,30.377,8:55:00 AM,29.677,1780.61,
7/7/2022 9:00,30.235,9:55:00 AM,30.736,9:25:00 AM,30.526,1831.58,
7/7/2022 10:00,29.886,10:50:00 AM,30.591,10:00:00 AM,30.266,1815.98,
7/7/2022 11:00,29.01,11:55:00 AM,30.025,11:00:00 AM,29.541,1772.46,
7/7/2022 12:00,28.058,12:45:00 PM,28.88,12:00:00 PM,28.519,1711.11,
7/7/2022 13:00,27.169,1:55:00 PM,28.058,1:00:00 PM,27.553,1653.2,
7/7/2022 14:00,26.079,2:50:00 PM,26.886,2:00:00 PM,26.537,1592.22,
7/7/2022 15:00,25.238,3:35:00 PM,25.976,3:00:00 PM,25.387,1523.19,
7/7/2022 16:00,25.238,4:00:00 PM,25.575,4:35:00 PM,25.381,1522.87,
7/7/2022 17:00,25.723,5:00:00 PM,26.079,5:10:00 PM,25.828,1549.7,
7/7/2022 18:00,25.333,6:00:00 PM,25.477,6:05:00 PM,25.369,1522.12,
7/7/2022 19:00,25.098,7:50:00 PM,25.333,7:00:00 PM,25.286,1517.13,
7/7/2022 20:00,24.349,8:35:00 PM,25.098,8:10:00 PM,24.645,1478.68,
7/7/2022 21:00,24.349,9:20:00 PM,24.433,9:00:00 PM,24.391,1463.44,
7/7/2022 22:00,24.224,10:25:00 PM,24.433,10:15:00 PM,24.359,1461.56,
7/7/2022 23:00,24.143,11:05:00 PM,24.433,11:00:00 PM,24.294,1457.63,
7/8/2022 0:00,23.944,12:55:00 AM,24.349,12:25:00 AM,24.225,1453.52,
7/8/2022 1:00,23.828,1:20:00 AM,24.143,1:05:00 AM,24.021,1441.23,
7/8/2022 2:00,23.944,2:05:00 AM,24.433,2:55:00 AM,24.195,1451.73,
7/8/2022 3:00,23.752,3:20:00 AM,24.224,3:00:00 AM,24.079,1444.75,
7/8/2022 4:00,23.828,4:05:00 AM,24.023,4:00:00 AM,23.948,1436.88,
7/8/2022 5:00,23.752,5:50:00 AM,24.143,5:05:00 AM,23.9,1433.99,
7/8/2022 6:00,23.828,6:05:00 AM,24.224,6:10:00 AM,23.926,1435.55,
7/8/2022 7:00,23.64,7:15:00 AM,24.143,7:25:00 AM,23.878,1432.66,
7/8/2022 8:00,23.828,8:10:00 AM,24.433,8:40:00 AM,24.138,1448.27,
7/8/2022 9:00,24.433,9:00:00 AM,24.561,9:10:00 AM,24.454,1467.24,
7/8/2022 10:00,24.433,10:00:00 AM,24.433,10:00:00 AM,24.433,1465.96,
7/8/2022 11:00,24.349,11:15:00 AM,24.433,11:00:00 AM,24.419,1465.12,
7/8/2022 12:00,24.023,12:30:00 PM,24.433,12:05:00 PM,24.219,1453.15,
7/8/2022 13:00,23.944,1:40:00 PM,24.023,1:00:00 PM,24.01,1440.59,
7/8/2022 14:00,23.64,2:30:00 PM,23.944,2:05:00 PM,23.747,1424.8,
7/8/2022 15:00,23.64,3:00:00 PM,23.64,3:00:00 PM,23.64,1418.4,
7/8/2022 16:00,23.64,4:00:00 PM,23.64,4:00:00 PM,23.64,1418.4,
7/8/2022 17:00,23.388,5:55:00 PM,23.64,5:00:00 PM,23.57,1414.22,
7/8/2022 18:00,23.388,6:05:00 PM,23.64,6:25:00 PM,23.543,1412.59,
7/8/2022 19:00,23.388,7:10:00 PM,23.64,7:30:00 PM,23.45,1407.02,
7/8/2022 20:00,22.891,8:50:00 PM,23.458,8:00:00 PM,23.138,1388.28,
7/8/2022 21:00,22.65,9:05:00 PM,22.891,9:20:00 PM,22.781,1366.87,
7/8/2022 22:00,22.798,10:50:00 PM,23.115,10:15:00 PM,22.941,1376.48,
7/8/2022 23:00,22.798,11:40:00 PM,23.05,11:15:00 PM,22.912,1374.71,
7/9/2022 0:00,22.592,12:20:00 AM,22.953,12:15:00 AM,22.853,1371.19,
7/9/2022 1:00,22.65,1:55:00 AM,22.953,1:20:00 AM,22.845,1370.73,
7/9/2022 2:00,22.798,2:10:00 AM,22.953,2:15:00 AM,22.909,1374.55,
7/9/2022 3:00,22.65,3:35:00 AM,22.953,3:25:00 AM,22.82,1369.23,
7/9/2022 4:00,22.738,4:25:00 AM,22.953,4:00:00 AM,22.866,1371.93,
7/9/2022 5:00,22.592,5:20:00 AM,22.891,5:00:00 AM,22.743,1364.56,
7/9/2022 6:00,22.65,6:50:00 AM,22.891,6:05:00 AM,22.791,1367.48,
7/9/2022 7:00,22.592,7:30:00 AM,22.953,7:05:00 AM,22.803,1368.16,
7/9/2022 8:00,22.798,8:00:00 AM,23.567,8:55:00 AM,23.082,1384.89,
7/9/2022 9:00,23.215,9:50:00 AM,23.458,9:10:00 AM,23.31,1398.58,
7/9/2022 10:00,22.953,10:25:00 AM,23.283,10:00:00 AM,23.156,1389.35,
7/9/2022 11:00,22.953,11:00:00 AM,23.283,11:10:00 AM,23.117,1387.04,
7/9/2022 12:00,22.65,12:50:00 PM,22.953,12:00:00 PM,22.867,1372,
7/9/2022 13:00,22.074,1:55:00 PM,22.65,1:00:00 PM,22.327,1339.63,
7/9/2022 14:00,21.522,2:50:00 PM,22.121,2:00:00 PM,21.747,1304.82,
7/9/2022 15:00,21.113,3:50:00 PM,21.522,3:00:00 PM,21.27,1276.21,
7/9/2022 16:00,21.009,4:50:00 PM,21.08,4:00:00 PM,21.039,1262.33,
7/9/2022 17:00,21.009,5:00:00 PM,21.009,5:00:00 PM,21.009,1260.51,
7/9/2022 18:00,21.009,6:00:00 PM,21.009,6:00:00 PM,21.009,1260.51,
7/9/2022 19:00,21.009,7:00:00 PM,21.009,7:00:00 PM,21.009,1260.51,
7/9/2022 20:00,21.009,8:00:00 PM,21.009,8:00:00 PM,21.009,1260.51,
7/9/2022 21:00,21.009,9:00:00 PM,21.009,9:00:00 PM,21.009,1260.51,
7/9/2022 22:00,21.009,10:00:00 PM,21.009,10:00:00 PM,21.009,1260.51,
7/9/2022 23:00,21.009,11:00:00 PM,21.009,11:00:00 PM,21.009,1260.51,
7/10/2022 0:00,21.009,12:00:00 AM,21.009,12:00:00 AM,21.009,1260.51,
7/10/2022 1:00,21.009,1:00:00 AM,21.009,1:00:00 AM,21.009,1260.51,
7/10/2022 2:00,21.009,2:00:00 AM,21.009,2:00:00 AM,21.009,1260.51,
7/10/2022 3:00,21.009,3:00:00 AM,21.009,3:00:00 AM,21.009,1260.51,
7/10/2022 4:00,21.009,4:00:00 AM,21.009,4:00:00 AM,21.009,1260.51,
7/10/2022 5:00,21.009,5:00:00 AM,21.009,5:00:00 AM,21.009,1260.51,
7/10/2022 6:00,21.009,6:00:00 AM,21.009,6:00:00 AM,21.009,1260.51,
7/10/2022 7:00,21.009,7:00:00 AM,21.009,7:00:00 AM,21.009,1260.51,
7/10/2022 8:00,21.009,8:00:00 AM,21.009,8:00:00 AM,21.009,1260.51,
7/10/2022 9:00,21.009,9:00:00 AM,21.009,9:00:00 AM,21.009,1260.51,
7/10/2022 10:00,21.009,10:00:00 AM,21.009,10:00:00 AM,21.009,1260.51,
7/10/2022 11:00,21.009,11:00:00 AM,21.009,11:00:00 AM,21.009,1260.51,
7/10/2022 12:00,21.009,12:00:00 PM,21.009,12:00:00 PM,21.009,1260.51,
7/10/2022 13:00,21.009,1:00:00 PM,21.009,1:00:00 PM,21.009,1260.51,
7/10/2022 14:00,21.009,2:00:00 PM,21.009,2:00:00 PM,21.009,1260.51,
7/10/2022 15:00,21.009,3:00:00 PM,21.009,3:00:00 PM,21.009,1260.51,
7/10/2022 16:00,21.009,4:00:00 PM,21.009,4:00:00 PM,21.009,1260.51,
7/10/2022 17:00,21.009,5:00:00 PM,21.009,5:00:00 PM,21.009,1260.51,
7/10/2022 18:00,21.009,6:00:00 PM,21.009,6:00:00 PM,21.009,1260.51,
7/10/2022 19:00,21.009,7:00:00 PM,21.009,7:00:00 PM,21.009,1260.51,
7/10/2022 20:00,21.009,8:00:00 PM,21.009,8:00:00 PM,21.009,1260.51,
7/10/2022 21:00,21.009,9:00:00 PM,21.009,9:00:00 PM,21.009,1260.51,
7/10/2022 22:00,21.009,10:00:00 PM,21.009,10:00:00 PM,21.009,1260.51,
7/10/2022 23:00,21.009,11:00:00 PM,21.009,11:00:00 PM,21.009,1260.51,
7/11/2022 0:00,21.009,12:00:00 AM,21.009,12:00:00 AM,21.009,1260.51,
7/11/2022 1:00,21.009,1:00:00 AM,21.009,1:00:00 AM,21.009,1260.51,
7/11/2022 2:00,21.009,2:00:00 AM,21.009,2:00:00 AM,21.009,1260.51,
7/11/2022 3:00,21.009,3:00:00 AM,21.009,3:00:00 AM,21.009,1260.51,
7/11/2022 4:00,21.009,4:00:00 AM,21.009,4:00:00 AM,21.009,1260.51,
7/11/2022 5:00,21.009,5:00:00 AM,21.009,5:00:00 AM,21.009,1260.51,
7/11/2022 6:00,21.009,6:00:00 AM,21.009,6:00:00 AM,21.009,1260.51,
7/11/2022 7:00,21.009,7:00:00 AM,21.009,7:00:00 AM,21.009,1260.51,
7/11/2022 8:00,21.009,8:00:00 AM,21.009,8:00:00 AM,21.009,1260.51,
7/11/2022 9:00,21.009,9:00:00 AM,21.009,9:00:00 AM,21.009,1260.51,
7/11/2022 10:00,21.009,10:00:00 AM,21.009,10:00:00 AM,21.009,1260.51,
7/11/2022 11:00,21.009,11:00:00 AM,21.009,11:00:00 AM,21.009,1260.51,
7/11/2022 12:00,21.009,12:00:00 PM,21.009,12:00:00 PM,21.009,1260.51,
7/11/2022 13:00,21.009,1:00:00 PM,21.009,1:00:00 PM,21.009,1260.51,
7/11/2022 14:00,21.009,2:00:00 PM,21.009,2:00:00 PM,21.009,1260.51,
7/11/2022 15:00,21.009,3:00:00 PM,21.009,3:00:00 PM,21.009,1260.51,
7/11/2022 16:00,21.009,4:00:00 PM,21.009,4:00:00 PM,21.009,1260.51,
7/11/2022 17:00,21.009,5:00:00 PM,21.009,5:00:00 PM,21.009,1260.51,
7/11/2022 18:00,21.009,6:00:00 PM,21.009,6:00:00 PM,21.009,1260.51,
7/11/2022 19:00,21.009,7:00:00 PM,21.009,7:00:00 PM,21.009,1260.51,
7/11/2022 20:00,21.009,8:00:00 PM,21.009,8:00:00 PM,21.009,1260.51,
7/11/2022 21:00,21.009,9:00:00 PM,21.009,9:00:00 PM,21.009,1260.51,
7/11/2022 22:00,21.009,10:00:00 PM,21.009,10:00:00 PM,21.009,1260.51,
7/11/2022 23:00,21.009,11:00:00 PM,21.009,11:00:00 PM,21.009,1260.51,
7/12/2022 0:00,21.009,12:00:00 AM,21.009,12:00:00 AM,21.009,1260.51,
7/12/2022 1:00,21.009,1:00:00 AM,21.009,1:00:00 AM,21.009,1260.51,
7/12/2022 2:00,21.009,2:00:00 AM,21.009,2:00:00 AM,21.009,1260.51,
7/12/2022 3:00,21.009,3:00:00 AM,21.009,3:00:00 AM,21.009,1260.51,
7/12/2022 4:00,21.009,4:00:00 AM,21.009,4:00:00 AM,21.009,1260.51,
7/12/2022 5:00,21.009,5:00:00 AM,21.009,5:00:00 AM,21.009,1260.51,
7/12/2022 6:00,21.009,6:00:00 AM,21.009,6:00:00 AM,21.009,1260.51,
7/12/2022 7:00,21.009,7:00:00 AM,21.009,7:00:00 AM,21.009,1260.51,
7/12/2022 8:00,21.009,8:00:00 AM,21.009,8:00:00 AM,21.009,1260.51,
7/12/2022 9:00,21.009,9:00:00 AM,21.009,9:00:00 AM,21.009,1260.51,
7/12/2022 10:00,21.009,10:00:00 AM,21.009,10:00:00 AM,21.009,1260.51,
7/12/2022 11:00,21.009,11:00:00 AM,21.009,11:00:00 AM,21.009,1260.51,
7/12/2022 12:00,21.009,12:00:00 PM,21.009,12:00:00 PM,21.009,1260.51,
7/12/2022 13:00,21.009,1:00:00 PM,21.009,1:00:00 PM,21.009,1260.51,
7/12/2022 14:00,21.009,2:00:00 PM,21.009,2:00:00 PM,21.009,1260.51,
7/12/2022 15:00,21.009,3:00:00 PM,21.009,3:00:00 PM,21.009,1260.51,
7/12/2022 16:00,21.009,4:00:00 PM,21.009,4:00:00 PM,21.009,1260.51,
7/12/2022 17:00,21.009,5:00:00 PM,21.009,5:00:00 PM,21.009,1260.51,
7/12/2022 18:00,21.009,6:00:00 PM,21.009,6:00:00 PM,21.009,1260.51,
7/12/2022 19:00,21.009,7:00:00 PM,21.009,7:00:00 PM,21.009,1260.51,
7/12/2022 20:00,21.009,8:00:00 PM,21.009,8:00:00 PM,21.009,1260.51,
7/12/2022 21:00,21.009,9:00:00 PM,21.009,9:00:00 PM,21.009,1260.51,
7/12/2022 22:00,21.009,10:00:00 PM,21.009,10:00:00 PM,21.009,1260.51,
7/12/2022 23:00,21.009,11:00:00 PM,21.009,11:00:00 PM,21.009,1260.51,
7/13/2022 0:00,21.009,12:00:00 AM,21.009,12:00:00 AM,21.009,1260.51,
7/13/2022 1:00,21.009,1:00:00 AM,21.009,1:00:00 AM,21.009,1260.51,
7/13/2022 2:00,21.009,2:00:00 AM,21.009,2:00:00 AM,21.009,1260.51,
7/13/2022 3:00,21.009,3:00:00 AM,21.009,3:00:00 AM,21.009,1260.51,
7/13/2022 4:00,21.009,4:00:00 AM,21.009,4:00:00 AM,21.009,1260.51,
7/13/2022 5:00,21.009,5:00:00 AM,21.009,5:00:00 AM,21.009,1260.51,
7/13/2022 6:00,21.009,6:00:00 AM,21.009,6:00:00 AM,21.009,1260.51,
7/13/2022 7:00,21.009,7:00:00 AM,21.009,7:00:00 AM,21.009,1260.51,
7/13/2022 8:00,21.009,8:00:00 AM,21.009,8:00:00 AM,21.009,1260.51,
7/13/2022 9:00,21.009,9:00:00 AM,21.009,9:00:00 AM,21.009,1260.51,
7/13/2022 10:00,21.009,10:00:00 AM,21.009,10:00:00 AM,21.009,1260.51,
7/13/2022 11:00,21.009,11:00:00 AM,21.009,11:00:00 AM,21.009,1260.51,
7/13/2022 12:00,21.009,12:00:00 PM,21.009,12:00:00 PM,21.009,1260.51,
7/13/2022 13:00,21.009,1:00:00 PM,21.009,1:00:00 PM,21.009,1260.51,
7/13/2022 14:00,21.009,2:00:00 PM,21.009,2:00:00 PM,21.009,1260.51,
7/13/2022 15:00,21.009,3:00:00 PM,21.009,3:00:00 PM,21.009,1260.51,
7/13/2022 16:00,21.009,4:00:00 PM,21.009,4:00:00 PM,21.009,1260.51,
7/13/2022 17:00,21.009,5:00:00 PM,21.009,5:00:00 PM,21.009,1260.51,
7/13/2022 18:00,21.009,6:00:00 PM,21.009,6:00:00 PM,21.009,1260.51,
7/13/2022 19:00,21.009,7:00:00 PM,21.009,7:00:00 PM,21.009,1260.51,
7/13/2022 20:00,21.009,8:00:00 PM,21.009,8:00:00 PM,21.009,1260.51,
7/13/2022 21:00,21.009,9:00:00 PM,21.009,9:00:00 PM,21.009,1260.51,
7/13/2022 22:00,21.009,10:00:00 PM,21.009,10:00:00 PM,21.009,1260.51,
7/13/2022 23:00,21.009,11:00:00 PM,21.009,11:00:00 PM,21.009,1260.51,
7/14/2022 0:00,21.009,12:00:00 AM,21.053,12:05:00 AM,21.014,1260.84,
7/14/2022 1:00,21.009,1:00:00 AM,21.009,1:00:00 AM,21.009,1260.51,
7/14/2022 2:00,21.009,2:00:00 AM,21.009,2:00:00 AM,21.009,1260.51,
7/14/2022 3:00,21.009,3:00:00 AM,21.009,3:00:00 AM,21.009,1260.51,
7/14/2022 4:00,21.009,4:00:00 AM,21.009,4:00:00 AM,21.009,1260.51,
7/14/2022 5:00,21.009,5:00:00 AM,21.009,5:00:00 AM,21.009,1260.51,
7/14/2022 6:00,21.009,6:00:00 AM,21.009,6:00:00 AM,21.009,1260.51,
7/14/2022 7:00,21.009,7:00:00 AM,21.009,7:00:00 AM,21.009,1260.51,
7/14/2022 8:00,21.009,8:00:00 AM,21.009,8:00:00 AM,21.009,1260.51,
7/14/2022 9:00,21.009,9:00:00 AM,21.019,9:55:00 AM,21.009,1260.57,
7/14/2022 10:00,21.009,10:25:00 AM,21.011,10:05:00 AM,21.009,1260.55,
7/14/2022 11:00,21.009,11:00:00 AM,21.009,11:00:00 AM,21.009,1260.51,
7/14/2022 12:00,21.009,12:00:00 PM,21.009,12:00:00 PM,21.009,1260.51,
7/14/2022 13:00,21.009,1:00:00 PM,21.009,1:00:00 PM,21.009,1260.51,
7/14/2022 14:00,21.009,2:00:00 PM,21.009,2:00:00 PM,21.009,1260.51,
7/14/2022 15:00,21.009,3:00:00 PM,21.009,3:00:00 PM,21.009,1260.51,
7/14/2022 16:00,21.009,4:00:00 PM,21.009,4:00:00 PM,21.009,1260.51,
7/14/2022 17:00,21.009,5:00:00 PM,21.009,5:00:00 PM,21.009,1260.51,
7/14/2022 18:00,21.009,6:00:00 PM,21.009,6:00:00 PM,21.009,1260.51,
7/14/2022 19:00,21.009,7:00:00 PM,21.009,7:00:00 PM,21.009,1260.51,
7/14/2022 20:00,21.009,8:00:00 PM,21.009,8:00:00 PM,21.009,1260.51,
7/14/2022 21:00,21.009,9:00:00 PM,21.009,9:00:00 PM,21.009,1260.51,
7/14/2022 22:00,21.009,10:00:00 PM,21.009,10:00:00 PM,21.009,1260.51,
7/14/2022 23:00,21.009,11:00:00 PM,21.009,11:00:00 PM,21.009,1260.51,
7/15/2022 0:00,21.009,12:00:00 AM,21.009,12:00:00 AM,21.009,1260.51,
7/15/2022 1:00,21.009,1:00:00 AM,21.009,1:00:00 AM,21.009,1260.51,
7/15/2022 2:00,21.009,2:00:00 AM,21.009,2:00:00 AM,21.009,1260.51,
7/15/2022 3:00,21.009,3:00:00 AM,21.009,3:00:00 AM,21.009,1260.51,
7/15/2022 4:00,21.009,4:00:00 AM,21.009,4:00:00 AM,21.009,1260.51,
7/15/2022 5:00,21.009,5:00:00 AM,21.009,5:00:00 AM,21.009,1260.51,
7/15/2022 6:00,21.009,6:00:00 AM,21.009,6:00:00 AM,21.009,1260.51,
7/15/2022 7:00,21.009,7:00:00 AM,21.009,7:00:00 AM,21.009,1260.51,
7/15/2022 8:00,21.009,8:00:00 AM,21.009,8:00:00 AM,21.009,1260.51,
7/15/2022 9:00,21.009,9:00:00 AM,21.009,9:00:00 AM,21.009,1260.51,
7/15/2022 10:00,21.009,10:00:00 AM,21.009,10:00:00 AM,21.009,1260.51,
7/15/2022 11:00,21.009,11:00:00 AM,21.009,11:00:00 AM,21.009,1260.51,
7/15/2022 12:00,21.009,12:00:00 PM,21.009,12:00:00 PM,21.009,1260.51,
7/15/2022 13:00,21.009,1:00:00 PM,21.009,1:00:00 PM,21.009,1260.51,
7/15/2022 14:00,21.009,2:00:00 PM,21.009,2:00:00 PM,21.009,1260.51,
7/15/2022 15:00,21.009,3:00:00 PM,21.009,3:00:00 PM,21.009,1260.51,
7/15/2022 16:00,21.009,4:00:00 PM,21.009,4:00:00 PM,21.009,1260.51,
7/15/2022 17:00,21.009,5:00:00 PM,21.009,5:00:00 PM,21.009,1260.51,
7/15/2022 18:00,21.009,6:00:00 PM,21.009,6:00:00 PM,21.009,1260.51,
7/15/2022 19:00,21.009,7:00:00 PM,21.009,7:00:00 PM,21.009,1260.51,
7/15/2022 20:00,21.009,8:00:00 PM,21.009,8:00:00 PM,21.009,1260.51,
7/15/2022 21:00,21.009,9:00:00 PM,21.009,9:00:00 PM,21.009,1260.51,
7/15/2022 22:00,21.009,10:00:00 PM,21.009,10:00:00 PM,21.009,1260.51,
7/15/2022 23:00,21.009,11:00:00 PM,21.009,11:00:00 PM,21.009,1260.51,
7/16/2022 0:00,21.009,12:00:00 AM,21.009,12:00:00 AM,21.009,1260.51,
7/16/2022 1:00,21.009,1:00:00 AM,73.9,1:55:00 AM,36.786,2207.15,
7/16/2022 2:00,79.763,2:00:00 AM,450.081,2:55:00 AM,259.523,15571.4,
7/16/2022 3:00,470.526,3:00:00 AM,693.692,3:55:00 AM,575.249,34514.9,
7/16/2022 4:00,706.522,4:00:00 AM,821.877,4:55:00 AM,776.463,46587.8,
7/16/2022 5:00,821.877,5:05:00 AM,871.037,5:55:00 AM,844.566,50674,
7/16/2022 6:00,879.69,6:00:00 AM,943.549,6:55:00 AM,909.343,54560.6,
7/16/2022 7:00,950.815,7:00:00 AM,997,7:55:00 AM,972.579,58354.7,
7/16/2022 8:00,1006.4,8:00:00 AM,1068.82,8:50:00 AM,1034.01,62040.9,
7/16/2022 9:00,1063.93,9:00:00 AM,1110.38,9:55:00 AM,1089.87,65392.1,
7/16/2022 10:00,1115.4,10:00:00 AM,1135.59,10:20:00 AM,1129.86,67791.5,
7/16/2022 11:00,1135.59,11:15:00 AM,1148.83,11:25:00 AM,1142.54,68552.7,
7/16/2022 12:00,1138.64,12:00:00 PM,1156.01,12:25:00 PM,1148.59,68915.2,
7/16/2022 13:00,1138.64,1:55:00 PM,1153.95,1:20:00 PM,1146.63,68797.6,
7/16/2022 14:00,1088.49,2:55:00 PM,1135.59,2:00:00 PM,1112.78,66766.9,
7/16/2022 15:00,1039.72,3:45:00 PM,1088.49,3:00:00 PM,1055.56,63333.8,
7/16/2022 16:00,946.27,4:55:00 PM,1044.54,4:10:00 PM,1010.47,60627.9,
7/16/2022 17:00,847.086,5:50:00 PM,928.224,5:00:00 PM,875.712,52542.7,
7/16/2022 18:00,813.577,6:55:00 PM,851.333,6:15:00 PM,836.93,50215.8,
7/16/2022 19:00,752.963,7:50:00 PM,805.329,7:05:00 PM,778.333,46700,
7/16/2022 20:00,727.97,8:50:00 PM,747.452,8:00:00 PM,736.071,44164.2,
7/16/2022 21:00,724.111,9:20:00 PM,729.517,9:10:00 PM,727.842,43670.5,
7/16/2022 22:00,716.431,10:25:00 PM,725.653,10:00:00 PM,721.998,43319.9,
7/16/2022 23:00,714.137,11:10:00 PM,727.97,11:20:00 PM,720.656,43239.4,
7/17/2022 0:00,706.522,12:30:00 AM,721.802,12:35:00 AM,716.061,42963.6,
7/17/2022 1:00,712.61,1:20:00 AM,720.265,1:10:00 AM,716.306,42978.3,
7/17/2022 2:00,712.61,2:55:00 AM,725.653,2:35:00 AM,718.735,43124.1,
7/17/2022 3:00,706.522,3:55:00 AM,717.963,3:00:00 AM,711.98,42718.8,
7/17/2022 4:00,698.957,4:40:00 AM,712.61,4:00:00 AM,706.088,42365.3,
7/17/2022 5:00,697.45,5:00:00 AM,705.005,5:05:00 AM,700.721,42043.3,
7/17/2022 6:00,691.442,6:35:00 AM,701.222,6:25:00 AM,696.953,41817.2,
7/17/2022 7:00,686.211,7:55:00 AM,697.45,7:00:00 AM,692.197,41531.8,
7/17/2022 8:00,682.489,8:50:00 AM,691.442,8:00:00 AM,686.772,41206.3,
7/17/2022 9:00,686.211,9:10:00 AM,695.194,9:30:00 AM,690.012,41400.7,
7/17/2022 10:00,689.945,10:00:00 AM,701.222,10:45:00 AM,695.635,41738.1,
7/17/2022 11:00,671.399,11:50:00 AM,693.692,11:10:00 AM,682.817,40969,
7/17/2022 12:00,647.388,12:50:00 PM,678.78,12:00:00 PM,661.673,39700.4,
7/17/2022 13:00,622.504,1:50:00 PM,650.992,1:00:00 PM,636.928,38215.7,
7/17/2022 14:00,591.381,2:55:00 PM,622.504,2:00:00 PM,608.585,36515.1,
7/17/2022 15:00,566.517,3:45:00 PM,593.425,3:00:00 PM,578.232,34693.9,
7/17/2022 16:00,543.595,4:55:00 PM,567.845,4:00:00 PM,554.188,33251.3,
7/17/2022 17:00,532.031,5:45:00 PM,544.89,5:00:00 PM,538.876,32332.6,
7/17/2022 18:00,524.406,6:15:00 PM,535.228,6:20:00 PM,529.859,31791.5,
7/17/2022 19:00,524.406,7:00:00 PM,533.948,7:10:00 PM,527.897,31673.8,
7/17/2022 20:00,528.846,8:20:00 PM,543.595,8:45:00 PM,536.253,32175.2,
7/17/2022 21:00,541.657,9:10:00 PM,553.348,9:40:00 PM,547.814,32868.9,
7/17/2022 22:00,551.389,10:20:00 PM,564.53,10:55:00 PM,557.944,33476.7,
7/17/2022 23:00,553.348,11:15:00 PM,567.845,11:55:00 PM,561.18,33670.8,
7/18/2022 0:00,563.207,12:20:00 AM,571.171,12:55:00 AM,567.349,34040.9,
7/18/2022 1:00,563.207,1:15:00 AM,576.519,1:55:00 AM,570.846,34250.8,
7/18/2022 2:00,567.845,2:00:00 AM,581.222,2:25:00 AM,576.638,34598.3,
7/18/2022 3:00,573.173,3:00:00 AM,583.245,3:20:00 AM,579.938,34796.3,
7/18/2022 4:00,581.222,4:20:00 AM,591.381,4:40:00 AM,585.165,35109.9,
7/18/2022 5:00,579.876,5:20:00 AM,587.983,5:00:00 AM,583.814,35028.8,
7/18/2022 6:00,579.876,6:05:00 AM,590.02,6:25:00 AM,584.094,35045.7,
7/18/2022 7:00,579.876,7:35:00 AM,590.02,7:25:00 AM,583.644,35018.6,
7/18/2022 8:00,581.222,8:05:00 AM,590.02,8:40:00 AM,585.219,35113.2,
7/18/2022 9:00,581.222,9:00:00 AM,598.213,9:45:00 AM,588.845,35330.7,
7/18/2022 10:00,587.983,10:05:00 AM,621.1,10:50:00 AM,603.652,36219.1,
7/18/2022 11:00,612.021,11:05:00 AM,622.504,11:20:00 AM,616.906,37014.3,
7/18/2022 12:00,601.647,12:25:00 PM,617.598,12:05:00 PM,610.469,36628.1,
7/18/2022 13:00,574.51,1:45:00 PM,600.272,1:00:00 PM,588.082,35284.9,
7/18/2022 14:00,541.657,2:55:00 PM,573.173,2:00:00 PM,558.696,33521.8,
7/18/2022 15:00,538.437,3:40:00 PM,551.389,3:15:00 PM,543.499,32610,
7/18/2022 16:00,533.948,4:20:00 PM,541.657,4:25:00 PM,538.28,32296.8,
7/18/2022 17:00,528.846,5:35:00 PM,541.657,5:25:00 PM,536.837,32210.2,
7/18/2022 18:00,533.948,6:15:00 PM,543.595,6:35:00 PM,538.495,32309.7,
7/18/2022 19:00,543.595,7:00:00 PM,557.936,7:40:00 PM,550.372,33022.3,
7/18/2022 20:00,553.348,8:40:00 PM,559.909,8:35:00 PM,557.062,33423.7,
7/18/2022 21:00,557.936,9:00:00 PM,569.839,9:50:00 PM,563.159,33789.5,
7/18/2022 22:00,564.53,10:25:00 PM,574.51,10:50:00 PM,568.567,34114,
7/18/2022 23:00,567.845,11:20:00 PM,577.86,11:35:00 PM,574.237,34454.2,
7/19/2022 0:00,567.845,12:05:00 AM,581.222,12:00:00 AM,578.484,34709,
7/19/2022 1:00,574.51,1:00:00 AM,590.02,1:35:00 AM,584.157,35049.4,
7/19/2022 2:00,586.627,2:20:00 AM,594.791,2:30:00 AM,591.213,35472.8,
7/19/2022 3:00,586.627,3:15:00 AM,607.166,3:55:00 AM,594.861,35691.6,
7/19/2022 4:00,596.843,4:20:00 AM,610.632,4:45:00 AM,604.125,36247.5,
7/19/2022 5:00,603.713,5:00:00 AM,614.109,5:30:00 AM,609.655,36579.3,
